descriptor_id,descriptor,cleaned_descriptor,merchant_name,merchant_city,merchant_state,merchant_postal_code,merchant_country,merchant_id
d42904a4-e266-4fac-ba80-9c35a9cd675c,Dick'ssportinggoods.com Ssportinggoods,DICK SSPORTINGGOODS COM SSPORTINGGOODS,Dick'S Sporting Goods,Coraopolis,PA,,,b8ebe955-2f56-410a-9608-0b14e70bbe56
d4b8eb2e-f20b-4133-93a9-19ffc2733a8d,TRADER JOE S #181,TRADER JOE S,Trader Joe'S,,CA,,USA,6f7809ab-f60d-49fd-bc8e-d764968ef2ee
d4d2cfe8-0b6b-45c4-bbd4-3384f03c46f8,BOS BAGELS* BOS BAGELS,BOS BAGELS,Bo'S Bagels,,NY,,USA,4b630409-6a58-4cfc-8d25-04a73591daa3
d4e48b38-4d89-47ea-a337-e91e98eba3cf,PANERA BREAD #500000 O,PANERA BREAD O,Panera Bread,,MO,63127,USA,0afb7f85-ea84-4b73-85ee-e39980c931c2
d5e3246c-4bd5-42b1-a1bd-49e4091594dd,POS DEBIT UPS*MY-CHOICE,POS DEBIT UPS,Ups,,GA,,,08b9685d-ce88-4343-9f5f-8921840b455f
d652e0a6-1ba2-4dd0-b54f-9d75dfa1c512,AIRBNB HMBFK3FJ59 AIRBNB.COM,AIRBNB HMBFK3FJ59 AIRBNB COM,Airbnb,,CA,,,b9268df3-3cb2-4361-8629-433889870aa5
d66751c9-e48f-4ff6-9c3b-a06ce02291b2,IN-N-OUT TUSTIN,,IN-N-OUT TUSTIN,,CA,92782,USA,
d686a563-5367-403f-8d7c-3d2e2810cef8,Nintendo CD1321449615,NINTENDO CD1321449615,Nintendo Eshop,,53,98052,USA,8f624e9c-47cc-46d7-8c91-c331c7694568
d6bb12fe-a1d8-4746-8c89-00d19b372e5e,NNT ULTA # 480     572748,,NNT ULTA # 480     572748,,OH,,USA,
d79e7356-095b-4e85-a7a8-fccb34beb189,WALMART EGIFT CARD,WALMART EGIFT CARD,Walmart,,AR,727160000,USA,b44e177a-7699-4b7b-9e48-0aa438f3edef
d84fa6fc-95a9-4e26-95b2-b6d875ff4710,LinkedIn Pre P19896388,LINKEDIN PRE P19896388,Linkedin,,CA,94043,USA,a7195b2a-196b-4b52-86e5-0102029d6dc2
d85b6e42-d6f3-465a-bac5-d7c099b444eb,UNIQLO Fair Lakes,UNIQLO FAIR LAKES,Uniqlo,,VA,22033,USA,63f628a8-bc7a-495e-9a20-814311bfa2a5
d947b199-8b6f-4bff-90c0-4c5513b34254,WMT PLUS Aug 2024,,WMT PLUS Aug 2024,,05,72716,USA,
d9d457bf-1e8b-410c-aa11-1f8284211858,PIZZA HUT 9980,PIZZA HUT,Pizza Hut,,OH,,USA,2b1fe211-18da-480d-a17d-054d5000c295
da2d7004-4446-411b-8076-16bc8b38899f,DICK'S Sporting Goods,DICK S SPORTING GOODS,Dick'S Sporting Goods,Clarksville,IN,47129-,,b8ebe955-2f56-410a-9608-0b14e70bbe56
da68112c-6ba7-46db-94f2-03f1c547b684,WMT PLUS Jul 2024,,WMT PLUS Jul 2024,,AR,72716,USA,
da785401-f584-4a3b-baed-6b299880d3cb,SAKS FIFTH AVE 624,SAKS FIFTH AVE,Saks Fifth Avenue,,FL,33431,USA,e6c9457e-531b-4a1b-9a20-9e07b0ffafd8
da9b7a8e-90e4-476c-858f-e5dfc825cf99,Klarna*Klarna,KLARNA,Klarna,,OH,43215,USA,633a1451-a94c-47a0-9cd0-3fa2dd41ea16
daf2ce63-c9c6-48f0-8f66-1eea3afeaa2f,NIKE.COM AP,NIKE COM AP,Nike,,OR,97005,USA,af335e15-e401-4327-af9d-85471b17c941
db0bcd63-4c87-4735-925f-4c8a5c01c532,PUBLIC.COM* 2025-04-10,PUBLIC COM,Public.Com,,NY,10013,USA,5184b4a7-b99b-4e82-a057-abc1a4f834d6
db3b72bd-bf6b-4d16-af26-69c5ab20a291,WM SUPERCENTER #3522,WALMART,Walmart,,CA,,USA,b44e177a-7699-4b7b-9e48-0aa438f3edef
db4c5626-26e5-4d9d-b9f9-b4ab0be3aead,AMAZON RETAIL,AMAZON RETAIL,Amazon,,53,98109,USA,a22a954d-ca10-44e0-82d9-e007a0611369
db82d0f0-5218-4cb7-9587-8ba4dccf509e,DISCORD* 11XSERVERBOOS,DISCORD,Discord,,CA,,USA,a7093c1a-88a9-48ad-8b97-90a2f1ad5385
dc009cff-c334-4e62-b8c1-98c73651a780,AMZ*The Washington P,AMZ,American Airlines,,11,20071,USA,0c9da074-ce31-43a9-a7bf-27b3d493092a
dc56a21f-dd34-4939-b07c-a7d00a3e68d8,AMAZON MKTPLACE PMTS AMZN.COM/BILL,AMAZON MKTPLACE PMTS AMZN COM BILL,Amazon,,WA,,,a22a954d-ca10-44e0-82d9-e007a0611369
dc657ab6-2865-45ca-bdc7-7ec59fe285a7,AMERICAN AIRLI AA MLXUUQ,AMERICAN AIRLI AA MLXUUQ,American Airlines,,04,85034,USA,0c9da074-ce31-43a9-a7bf-27b3d493092a
dcb596c4-5aff-4675-9701-7a7d977e59c1,TRADER JO TRADER JOES,TRADER JO TRADER JOES,Trader Joe'S,,IL,60047,USA,6f7809ab-f60d-49fd-bc8e-d764968ef2ee
dcbe58f0-73ab-4054-8666-a0c2c422a33d,DISCORD* NITROMONTHLY,DISCORD,Discord,,CA,94107,USA,a7093c1a-88a9-48ad-8b97-90a2f1ad5385
dd0649cd-c5bd-47c6-b941-be4d064dc3c2,IBOTTA* DOORDASH GC,IBOTTA,Ibotta,,CO,,USA,70c572a1-545b-4e46-8e50-4bcda16c4e34
dd31a4d9-75b4-47e4-8ef9-10b5294fbefd,WAL-MART #3522,WAL MART,H Mart,,CA,91706,USA,9af19142-a550-45f6-a17f-d32a9cb1cf81
ddb5a57d-07c4-4cce-950f-5753e3361865,TARGET.COM,TARGET COM,Target,,MN,55445,USA,5708f213-3880-4f90-9670-0d9d70430050
dde010d4-5108-4004-9dba-399ce7b56584,WALMART.COM,WALMART COM,Walmart,,AR,,USA,b44e177a-7699-4b7b-9e48-0aa438f3edef
de73b3f8-00c3-469b-833b-6864926e3aba,ADOBE CREATIVE CLOUD,ADOBE CREATIVE CLOUD,Adobe,,CA,951100000,USA,67d7c342-a16e-434f-b0af-824f62496cb1
de826ca6-d105-4fde-8883-1c87fd311751,LYFT   *TEMP AUTH HOLD,LYFT,Lyft,,CA,,USA,7507548b-589a-4350-920c-96ec5fa86468
dedb2a6b-2904-46a9-a956-61a78ea5d51a,ATT*BUS PHONE PMT,ATT,At&T,,48,752110000,USA,47a0ced9-0ab8-4832-b812-20a8a8f57e87
df0f8eff-fe73-42a0-a5b1-583e3cded62f,Cinemark Theatres,CINEMARK THEATRES,Cinemark,Rockwall,TX,75032-,,5b5c1b85-0a41-460d-92be-fddef50601c0
df2f289d-5113-4ade-8a9d-3ba43429b9fb,ExxonMobil,EXXON,Exxonmobil,Flowood,MS,39232,US,7096784d-8a26-4a02-b4ad-51212289b05b
df39c241-f9e0-4c5a-a3e3-8ff1f5a01b36,Amc Chenal,AMC CHENAL,Amc Theatres,,AR,,,b575cdc0-5dd8-4549-86a1-c52d8bc593df
dfb66da1-1008-46af-a3c2-b733bf16db84,"Tesla Insurance Services,",TESLA INSURANCE SERVICES,Tesla,,06,94538,USA,6cd60727-a74a-451a-beae-62209474ad8b
e0274246-d4c9-4c15-9524-2b5ee339873d,REGAL CINEMAS INC,REGAL CINEMAS INC,Regal Cinemas,,TN,379200000,USA,1d3b9b36-7482-4f66-8533-04505ae9570e
e063ac5d-84b2-445d-96c8-cc735389cd89,KLM AIRLINE 0742108134316,KLM AIRLINE,Klm Royal Dutch Airlines,,DC,10019,USA,2bdd01cd-e212-4f80-a0d8-e0b751fa9e05
e0991e70-47e1-444d-9693-0f21eb9df92b,SHEIN.COM,SHEIN COM,Shein,,CA,90021,USA,8d313e12-f5d1-4c14-b9de-a974d3b55660
e14f6634-bffc-493b-9bba-6a5fab0b2b91,LULULEMON TOWSONCENTER,LULULEMON TOWSONCENTER,Lululemon,,MD,21204,USA,68802047-ccdd-4311-ac49-6a7373ce5adf
e23df428-bf78-4b7d-ad12-329845268c2b,Adobe,ADOBE,Adobe,,CA,,USA,67d7c342-a16e-434f-b0af-824f62496cb1
e323959b-9ca9-46bc-8b3c-3db24d612a90,LongHorn Steakhouse,LONGHORN STEAKHOUSE,Longhorn Steakhouse,,TX,78701,USA,54e2404b-32f1-49f4-97f4-f6805ac4b4df
e366fd21-d492-4345-9d98-c8f0c6ad0119,AMERICAN AIRLI AA GWILHE,AMERICAN AIRLI AA GWILHE,American Airlines,,04,85034,USA,0c9da074-ce31-43a9-a7bf-27b3d493092a
e384ebcf-4036-416a-9f8d-62ecc3329aab,SAMS CLUB #6339,SAMS CLUB,Sam'S Club,,17,60014,USA,7d9779f0-31b5-450c-879f-5f3e6d8d73bb
e4088209-e58b-44f6-809d-8672eac193bc,CNSCWWW.TARGET.COM 662001,CNSCWWW TARGET COM,Target,,MN,,USA,5708f213-3880-4f90-9670-0d9d70430050
e422ff34-57e0-44b7-8b49-692b780a15eb,TEMU.COM,TEMU COM,Temu,,MA,021160000,USA,6a311dff-16e9-4deb-8696-4259b63c4ff6
e4b1c14d-612d-4961-9640-62156cb3bc39,FRYS-FOOD-DRG #046,FRYS FOOD DRG,Fry'S Food And Drug,,AZ,,USA,9e2fa388-6eb2-4c92-ac5f-8eaaac9e562c
e54e0dc9-a203-461e-8a5e-4cfca7b35ae0,SHEINCOM,SHEINCOM,Shein,,DE,,USA,8d313e12-f5d1-4c14-b9de-a974d3b55660
e5e86798-d571-4c31-b0bc-d3b7194e3b0f,WMT PLUS Nov 2024,,WMT PLUS Nov 2024,,AR,72716,USA,
e6163939-b2cf-47c1-a130-4debea503fb3,MEIJER STORE #151,MEIJER STORE,Meijer,,KY,41042,USA,1238ef25-d463-4e01-a907-868776df17af
e689de00-f37c-4edd-8a29-de5a9d6b973c,BURGER KING #3827,BURGER KING,Burger King,,CA,95127,USA,8b52ff0c-d651-4f68-bbd3-2750086d297a
e68a24ae-8039-4587-9f69-e150b8851394,NNT WWW.BESTBUY.COM781901,NNT WWW BESTBUY COM781901,Best Buy,,MN,,USA,e7c22c18-09a6-4dee-b28d-41215f163ba2
e69b859c-741e-4d80-aeed-748bf916ae75,WALMART.COM,WALMART COM,Walmart,,AR,72716,USA,b44e177a-7699-4b7b-9e48-0aa438f3edef
e6ee4c2d-e2a0-4e7a-9f10-041f69f7123c,FRYS-FOOD 3255 S. RURA,FRYS FOOD S RURA,Fry'S Food And Drug,,AZ,85282,USA,9e2fa388-6eb2-4c92-ac5f-8eaaac9e562c
e761cfdd-918e-44d1-b9bd-635932cef7bf,WOODMANS FOOD M BUFFALO GROVE IL 03/02,,Woodmans Food,Buffalo Grove,IL,,,
e764d699-8ede-4346-a667-7c9f09d32c65,WALGREENS #9933,WALGREENS,Walgreens,,NJ,08822,USA,96d73295-5392-4975-a0cd-aabca0fb7ddc
e7c2a6c1-f50e-4f73-bfe2-a0cf482d9ddc,Costco,COSTCO,Costco,Lancaster,CA,93534,,902e7383-061f-44a8-8faa-4582d559dd3e
e85865d0-6024-47db-8769-90224b8ab81a,City Farmers Market 6 I,CITY FARMERS MARKET 6 I,City Market,Duluth,GA,,,6899ec1e-99be-4a54-906c-2af2c5013b51
e88ed5ca-ef05-49e0-93b6-b8a21402571b,FRYS-FOOD 2700 W. BASE,FRYS FOOD W BASE,Fry'S Food And Drug,,AZ,85283,USA,9e2fa388-6eb2-4c92-ac5f-8eaaac9e562c
e93bbaba-b06c-4771-a3f6-6082d2f576d5,Staples,STAPLES,Staples,,MD,20742,USA,b823b323-cde1-4edc-8c84-f7d7520aed5e
e9651d67-623b-4dca-a52e-960987b7d8fa,PUBLIX #1373,PUBLIX,Publix,,12,33647,USA,4dd2a308-c975-4bd3-bdfc-adaf5195a398
e9d66e47-ae41-4da3-a043-a9710d06d527,DUNKIN #351384 Q35,DUNKIN Q35,Dunkin',,FL,34602,USA,38c51a81-748f-458c-9b02-71c0c49f286a
e9e3705f-54b2-4c96-8ec9-72de67423342,Etsy.com*comicreplicas,ETSY COM,Etsy,,NY,11201,USA,61d2fdd9-3b4c-4510-ad54-daf4ee7d1750
ea1c2de2-8186-42da-bc2a-671bc3671b30,ADOBE INC.,ADOBE INC,Adobe,,CA,,USA,67d7c342-a16e-434f-b0af-824f62496cb1
eaa0cb20-bf5e-4481-b229-a78df7c84e90,WGC*NEIMANMARCUS,,WGC*NEIMANMARCUS,,TX,,USA,
eadc436e-f795-4eb5-bfac-0c4e18e7dea6,ULTA #646,ULTA,Ulta Beauty,,WI,532170000,USA,17f9e267-684b-44b2-b72a-5f7f28b1b9e4
ebab33af-8ec9-4915-b58b-cedf2bce56af,DOMINO'S 8624,DOMINO S,Domino'S,,FL,32305,USA,8f2bd73f-2847-488a-b720-ee5d6a5631b3
ebda2c36-7772-4255-85ba-675e53d1b414,WHOLEFDS RSQ 10103,WHOLEFDS RSQ,Whole Foods Market,,WA,,USA,90999ee1-01bb-41dc-886e-34c9b6cd012d
ebed2af7-1868-454a-883a-f40778e984f3,DSW.,DSW,Dick'S Sporting Goods,,OH,43219,USA,b8ebe955-2f56-410a-9608-0b14e70bbe56
ec7cd467-8972-4d61-9ff2-e3808be9b973,WAL-MART #3522,WAL MART,H Mart,,CA,91706,USA,9af19142-a550-45f6-a17f-d32a9cb1cf81
ecafde21-3a55-4908-a84d-03c5cd6193e0,Chime,CHIME,Chime,,CA,,USA,561c1c49-8179-4915-9bd8-f66b7cdd9648
ece4b8eb-9a79-48d3-a4d8-82b66dadffc3,WAL-MART #2853,WAL MART,H Mart,,MD,,USA,9af19142-a550-45f6-a17f-d32a9cb1cf81
ed27a93d-70ff-4f71-8b29-51588bc5bb82,WALMART.COM,WALMART COM,Walmart,,AR,,USA,b44e177a-7699-4b7b-9e48-0aa438f3edef
ed355225-477f-40d2-b435-92c3cddccb43,CHIPOTLE 0517,CHIPOTLE,Chipotle,,VA,20170,USA,010e2765-1c27-41d3-a642-e1c16de67480
ed412b8f-65ac-4927-b408-adf0fcfc8699,TRADER JOE S #608,TRADER JOE S,Trader Joe'S,,NJ,,USA,6f7809ab-f60d-49fd-bc8e-d764968ef2ee
eed889ed-48a5-40ca-9a4b-189f6bf178c7,Staples Promo,STAPLES PROMO,Staples,,KS,66210,USA,b823b323-cde1-4edc-8c84-f7d7520aed5e
eedfd021-2b19-41f9-ac79-75f64b972a8a,BESTBUYCOM806962544394,BESTBUYCOM806962544394,Best Buy,,MN,55423,USA,e7c22c18-09a6-4dee-b28d-41215f163ba2
ef2428cf-a438-4fab-a886-22204a658c5c,Card Hold; eBay O*23-12863 eBay O*23-12863-311San Jose,CARD HOLD EBAY O,Ebay,,CA,,US,619e0c0f-7b7f-41a0-84d5-1920a88e5eff
efa3b4aa-9561-49b5-bf78-50a77509ad68,Steam Purchase,STEAM PURCHASE,Steam,,HH,20459,DEU,543f9e7f-9e88-4374-891c-819c8483ad17
f07cc079-fa4b-455f-9b6f-0a2bfb69a772,Cinnabon,CINNABON,Cinnabon,Westminster,CA,92683-,,a1859719-bc9a-47dd-8632-5cdb34844bcd
f09b9fd3-de39-4962-8a98-4da65f7bbb7c,IKEA 447214199,IKEA,Ikea,,MD,21236,USA,5cc99a2b-7c71-4e8d-a292-52ce22d8ba3c
f09f4607-b8bf-4b43-aff8-347b5a1f8405,Dsw.,DSW,Dick'S Sporting Goods,,OH,,,b8ebe955-2f56-410a-9608-0b14e70bbe56
f102b14e-8eb2-4b15-84d9-a644673c87b5,AIRBNB * HMKMPZN9HX,AIRBNB,Airbnb,,CA,941030000,USA,b9268df3-3cb2-4361-8629-433889870aa5
f11a62ea-dd4c-4d0b-ba08-d8df10e0a509,HOTELCOM72057300354359,HOTELCOM72057300354359,Hotels.Com,,53,98119,USA,19fa92c4-f97b-4c2e-afb9-fe5237b4c32e
f13d03b1-0e0e-48c8-9e31-80d2603071b3,H MART SAN DIEGO LLC,H MART,H Mart,,CA,92126,USA,9af19142-a550-45f6-a17f-d32a9cb1cf81
f1f23995-8fdd-475c-88f1-1aba1b91f3cf,FIVE GUYS FL 1854 QSR,FIVE GUYS FL QSR,Five Guys,,FL,34746,USA,b001914d-bf46-43f7-8daf-8190fd5e6e43
f222311d-d4f1-432a-a96b-7253b889b7ed,NIKE INC,NIKE INC,Nike,,OR,97005,USA,af335e15-e401-4327-af9d-85471b17c941
f22e5513-66de-45e4-b4a4-a2ac3255c79d,WMT PLUS Sep 2024,,WMT PLUS Sep 2024,,05,72716,USA,
f2353d55-91fe-43e2-875e-62d237459991,NETFLIX,NETFLIX,Netflix,,CA,,USA,26190b22-a846-4ab9-a1b3-c61ace464a75
f262bf58-0798-4738-b61d-dd9dd64d95db,Dick's Sporting,DICK S SPORTING,Dick'S Sporting Goods,Union Gap,WA,,,b8ebe955-2f56-410a-9608-0b14e70bbe56
f3960b0c-6d71-40a3-8f21-96e24b5d11a2,WEIS MARKETS #147 SH,WEIS MARKETS SH,Weis Markets,,NJ,,USA,86701de6-b870-4fa5-a30b-dcb251340204
f3d31ed4-9025-446f-990a-81bc829d6f60,PIZZA HUT 004473,PIZZA HUT,Pizza Hut,,VA,230590000,USA,2b1fe211-18da-480d-a17d-054d5000c295
f3f05b95-f55d-4926-8760-2e21924848d1,CINEMARK MOVIE CLUB,CINEMARK MOVIE CLUB,Cinemark,,TX,75093,USA,5b5c1b85-0a41-460d-92be-fddef50601c0
f54359b2-6c59-4d67-ab8d-43bd27bbb0cd,"STUBHUB, INC.",STUBHUB INC,Stubhub,,CA,94105,USA,13a2f530-29a6-4b36-bf02-268b5b765ca9
f6d7293e-69a3-433d-9abd-e561f5ce4038,KLARNA* KLARNA PLUS,KLARNA,Klarna,,OH,43215,USA,633a1451-a94c-47a0-9cd0-3fa2dd41ea16
f6f83d5d-8e3a-4ea2-a4d0-80e4cc3e6995,NNTCWWW.BESTBUY.COM531302,NNTCWWW BESTBUY COM531302,Best Buy,,MN,,USA,e7c22c18-09a6-4dee-b28d-41215f163ba2
f78697f2-1594-459e-b565-770ad671e87d,IBOTTA* STARBUCKS GC,IBOTTA,Ibotta,,CO,,USA,70c572a1-545b-4e46-8e50-4bcda16c4e34
f84add9f-f2f7-42ba-a7a0-608ae120bf8a,NNT WWW.TARGET.COM 971901,NNT WWW TARGET COM,Target,,MN,,USA,5708f213-3880-4f90-9670-0d9d70430050
f8c0441c-ed12-4c3c-ade3-debff422ab68,UBER*TRIP,UBER,Uber,,UT,84043,USA,a6ebb452-1fb7-45a5-a29f-21007c26fcbc
f930a1dc-907d-4a69-bc74-c5818aca3796,TARGET T-0876,TARGET T,Target,,TX,76051,USA,5708f213-3880-4f90-9670-0d9d70430050
f9793ebd-1ee6-4ad3-96aa-da2210edcb66,DicksSportingGoods.com,DICK'S SPORTING GOODS,Dick'S Sporting Goods,,PA,,USA,b8ebe955-2f56-410a-9608-0b14e70bbe56
f99b297c-27be-4d25-b605-4d5c2bf49d03,Cracker Barrel,CRACKER BARREL,Cracker Barrel,Harrisburg,PA,,US,f3519e00-8e91-44d4-ac2b-83bd89d7e182
fa13b000-35a5-4c47-9e5f-3e72023d0273,CHEDDAR'S 0202093,,Cheddars Scratch Kitchen,Orlando,FL,,,
fa506a81-57be-4362-b2b6-ab3194945620,Dick's Sportinggoods,DICK S SPORTINGGOODS,Dick'S Sporting Goods,Mishawaka,IN,,,b8ebe955-2f56-410a-9608-0b14e70bbe56
faec138c-e519-4bf7-b653-5194afda500a,WMT PLUS Oct 2024,,WMT PLUS Oct 2024,,05,72716,USA,
fb2caab6-cd5f-4806-8727-fcd00692820a,NIKE.COM,NIKE COM,Nike,,OR,970050000,USA,af335e15-e401-4327-af9d-85471b17c941
fb448a26-2aa8-44f4-b3e4-18abbe57ea97,Adidas_us,ADIDAS,Adidas,,SC,,,ab705d99-bb1a-4a3c-8c35-5d8137a8263e
fbdef38f-6121-4599-9f2e-ada19c014505,LinkedIn Pre P21429444,LINKEDIN PRE P21429444,Linkedin,,CA,94043,USA,a7195b2a-196b-4b52-86e5-0102029d6dc2
fc0adef4-7d13-4133-aeb2-f548016beba1,AUNTIE ANNE,AUNTIE ANNE,Auntie Anne'S,,OH,44135,USA,790ac5c8-f700-46de-806e-0981247a06c6
fc11540c-293e-44d0-90ac-36534f65a157,WALMART.COM 8009256278,WALMART COM,Walmart,,05,72716,USA,b44e177a-7699-4b7b-9e48-0aa438f3edef
fc3e4b97-3de2-4f86-9a76-1b4f8c13fe27,"SHEINUSServices,LLC.",SHEINUSSERVICES LLC,Shein,,10,19934,USA,8d313e12-f5d1-4c14-b9de-a974d3b55660
fc9f5357-609f-495b-aa73-22ff90924d1d,DICK'S Sporting Goods,DICK S SPORTING GOODS,Dick'S Sporting Goods,Phoenix,AZ,,,b8ebe955-2f56-410a-9608-0b14e70bbe56
fd8c76bb-46e6-4c76-bcfa-bc6ea5625b6c,WWW COSTCO CA,WWW COSTCO CA,Costco,,ON,K2E 1C5,CAN,902e7383-061f-44a8-8faa-4582d559dd3e
fdf177db-c4c0-4eae-bdc8-87ca1c19772a,SAMS CLUB #4852,SAMS CLUB,Sam'S Club,,12,33544,USA,7d9779f0-31b5-450c-879f-5f3e6d8d73bb
fdfbf2bb-1036-4889-8f8c-d55ab961c6e0,NNT WWW.BESTBUY.COM172701,NNT WWW BESTBUY COM172701,Best Buy,,MN,,USA,e7c22c18-09a6-4dee-b28d-41215f163ba2
fe592e13-90ae-4c4d-8855-12f6b6cc2cc9,LongHorn Steakhouse,LONGHORN STEAKHOUSE,Longhorn Steakhouse,,TX,78701,USA,54e2404b-32f1-49f4-97f4-f6805ac4b4df
ff0ccf52-30f4-4b9a-be00-66b9bcc5c527,Dsw,DSW,Dick'S Sporting Goods,Middleton,WI,,,b8ebe955-2f56-410a-9608-0b14e70bbe56
ff1ba081-2367-4709-aa4e-8a9ad25c2cbf,STAPLES.COM,STAPLES COM,Staples,,CT,062600000,USA,b823b323-cde1-4edc-8c84-f7d7520aed5e
ff6e3d73-dbb7-4653-af76-b41a8a26f15b,SIXFLAGS OG AUSTELL GA,SIXFLAGS OG AUSTELL GA,Six Flags,,GA,30168,USA,30d98946-1e0b-42a8-8951-6d3e7cff2638
ffaf7fd6-b2df-40cd-8ff0-73f7dcb2bd72,DELTA AIR   0062258944936,DELTA AIR,Delta Air Lines,,CA,30354,USA,f3677d26-ebe2-4a7a-bcb3-a5ed3f2b551b
ffc8ac60-5be9-45a6-97dc-729d95555d1f,Adidas_US 178-14015000,ADIDAS,Adidas,,SC,,,ab705d99-bb1a-4a3c-8c35-5d8137a8263e
